1.694545454545454146e-09,9.090909090909090923e-22
-1.727113541486963336e-08,3.170140130528092129e-21
-4.796886458513036055e-08,6.829859869471908451e-21
-6.693454545454546171e-08,9.090909090909092052e-21
-7.279097271941041116e-08,9.789100228828137079e-21
-7.417246231920832911e-08,9.953798559753020786e-21
-7.447620379620379034e-08,9.990009990009989662e-21
-7.454193249434612129e-08,9.997846029368872837e-21
-7.455610681599195260e-08,9.999535862659986769e-21
-7.455916120838792035e-08,9.999900000999990797e-21
3.600909090909090525e-09,9.090909090909090923e-22
-1.062335156115222500e-08,3.170140130528092129e-21
-3.364664843884776047e-08,6.829859869471908451e-21
-4.787090909090908799e-08,9.090909090909092052e-21
-5.226322953955780339e-08,9.789100228828137079e-21
-5.329934673940624516e-08,9.953798559753020786e-21
-5.352715284715284439e-08,9.990009990009989662e-21
-5.357644937075957937e-08,9.997846029368872837e-21
-5.358708011199396940e-08,9.999535862659986769e-21
-5.358937090629093859e-08,9.999900000999990797e-21
5.507272727272728145e-09,9.090909090909090923e-22
-3.975567707434816644e-09,3.170140130528092129e-21
-1.932443229256517693e-08,6.829859869471908451e-21
-2.880727272727272420e-08,9.090909090909092052e-21
-3.173548635970520223e-08,9.789100228828137079e-21
-3.242623115960416121e-08,9.953798559753020786e-21
-3.257810189810189182e-08,9.990009990009989662e-21
-3.261096624717305068e-08,9.997846029368872837e-21
-3.261805340799597957e-08,9.999535862659986769e-21
-3.261958060419395021e-08,9.999900000999990797e-21
7.413636363636363697e-09,9.090909090909090923e-22
2.672216146282590475e-09,3.170140130528092129e-21
-5.002216146282592562e-09,6.829859869471908451e-21
-9.743636363636365370e-09,9.090909090909092052e-21
-1.120774317985260439e-08,9.789100228828137079e-21
-1.155311557980208387e-08,9.953798559753020786e-21
-1.162905094905094918e-08,9.990009990009989662e-21
-1.164548312358652861e-08,9.997846029368872837e-21
-1.164902670399799306e-08,9.999535862659986769e-21
-1.164979030209698003e-08,9.999900000999990797e-21
9.319999999999998422e-09,9.090909090909090923e-22
9.320000000000000076e-09,3.170140130528092129e-21
9.319999999999998422e-09,6.829859869471908451e-21
9.320000000000000076e-09,9.090909090909092052e-21
9.320000000000000076e-09,9.789100228828137079e-21
9.320000000000000076e-09,9.953798559753020786e-21
9.320000000000000076e-09,9.990009990009989662e-21
9.320000000000001730e-09,9.997846029368872837e-21
9.319999999999998422e-09,9.999535862659986769e-21
9.320000000000000076e-09,9.999900000999990797e-21
1.084509090909090984e-08,9.090909090909090923e-22
1.463822708297392445e-08,3.170140130528092129e-21
2.077777291702606823e-08,6.829859869471908451e-21
2.457090909090909111e-08,9.090909090909092052e-21
2.574219454388208100e-08,9.789100228828137079e-21
2.601849246384166724e-08,9.953798559753020786e-21
2.607924075924075684e-08,9.990009990009989662e-21
2.609238649886922633e-08,9.997846029368872837e-21
2.609522136319839458e-08,9.999535862659986769e-21
2.609583224167758482e-08,9.999900000999990797e-21
1.237018181818181795e-08,9.090909090909090923e-22
1.995645416594785213e-08,3.170140130528092129e-21
3.223554583405214300e-08,6.829859869471908451e-21
3.982181818181818214e-08,9.090909090909092052e-21
4.216438908776416192e-08,9.789100228828137079e-21
4.271698492768333440e-08,9.953798559753020786e-21
4.283848151848151359e-08,9.990009990009989662e-21
4.286477299773844598e-08,9.997846029368872837e-21
4.287044272639678247e-08,9.999535862659986769e-21
4.287166448335516957e-08,9.999900000999990797e-21
1.389527272727272772e-08,9.090909090909090923e-22
2.527468124892178146e-08,3.170140130528092129e-21
4.369331875107822439e-08,6.829859869471908451e-21
5.507272727272727318e-08,9.090909090909092052e-21
5.858658363164624947e-08,9.789100228828137079e-21
5.941547739152500156e-08,9.953798559753020786e-21
5.959772227772227697e-08,9.990009990009989662e-21
5.963715949660767554e-08,9.997846029368872837e-21
5.964566408959517698e-08,9.999535862659986769e-21
5.964749672503274439e-08,9.999900000999990797e-21
1.542036363636363583e-08,9.090909090909090923e-22
3.059290833189570418e-08,3.170140130528092129e-21
5.515109166810428593e-08,6.829859869471908451e-21
7.032363636363634436e-08,9.090909090909092052e-21
7.500877817552831715e-08,9.789100228828137079e-21
7.611396985536666210e-08,9.953798559753020786e-21
7.635696303696303373e-08,9.990009990009989662e-21
7.640954599547688526e-08,9.997846029368872837e-21
7.642088545279357148e-08,9.999535862659986769e-21
7.642332896671033245e-08,9.999900000999990797e-21
1.694545454545454559e-08,9.090909090909090923e-22
3.591113541486963352e-08,3.170140130528092129e-21
6.660886458513036732e-08,6.829859869471908451e-21
8.557454545454544862e-08,9.090909090909092052e-21
9.143097271941039808e-08,9.789100228828137079e-21
9.281246231920832926e-08,9.953798559753020786e-21
9.311620379620380372e-08,9.990009990009989662e-21
9.318193249434609497e-08,9.997846029368872837e-21
9.319610681599196599e-08,9.999535862659986769e-21
9.319916120838790727e-08,9.999900000999990797e-21
